Transaction ID,MTCN,Sender Name,Receiver Name,PEP Related,Sender Currency,Receiver Currency,KYC Status,Transaction Type,Amount,Channel,Risk Rating,Timestamp,Sender Age,Sender Country,Receiver Country,Customer Address
TXN1000421,74146251.0,Marta Thomas,David Hernandez,N,SGD,INR,Non-KYC,EXTERNAL,9710.54,Web Portal,Low,2024-09-20 22:12,72,UAE,South Africa,"3883 Broadway, Toronto"
TXN1000422,89258668.0,Jean-Pierre Taylor,Charles Malik,No,AED,BRL,Verified,outer-transaction,14626.22,Agent Network,Medium,2025-06-27 15:23,30,UK,Brazil,"4768 Cedar Ln, London"
TXN1000423,24384568.0,Fatima Brown,Elizabeth Smith,Y,gbp,AED,KYC,inter-transaction,6477.79,Web Portal,Critical,2026-04-21 12:23,40,UAE,USA,"1816 Broadway, Mumbai"
TXN1000424,36029062.0,Barbara Miller,Joseph Garcia,No,JPY,CHF,Non-KYC,Inter-transaction,806.54,Mobile App,High,2026-04-02 21:25,47,Australia,USA,"4638 Cedar Ln, Dubai"
TXN1000425,46006180.0,Sarah Miller,Linda Silva,No,ZAR,aed,Pending,outer-transaction,11088.97,Web Portal,Medium,2024-05-26 01:15,34,South Africa,France,"4032 Cedar Ln, New York"
TXN1000426,12795332.0,Linda Rodriguez,Carlos Williams,No,USD,chf,KYC,Inter-transaction,8513.33,Branch Counter,Medium,2024-11-24 05:45,79,UK,Canada,"7716 Maple Dr, Toronto"
TXN1000427,83244637.0,David Velez,Sarah Rodriguez,No,USD,CAD,,outer-transaction,1700.29,Agent Network,Low,2020-09-27 00:48,30,Australia,UAE,"5998 Maple Dr, Sydney"
TXN1000428,67810328.0,Susan Miller,Fatima Williams,No,AUD,ZAR,Pending,Outer-transaction,3986.99,Branch Counter,High,2020-05-02 10:50,76,India,Australia,"5039 Broadway, London"
TXN1000429,26503581.0,,Thomas Jackson,1,CAD,AED,Pending,inter-transaction,9360.69,Web Portal,High,2023-07-04 02:42,36,Brazil,UK,"990 Broadway, Mumbai"
TXN1000430,51046667.0,John Wilson,Susan Velez,N,USD,AED,Pending,Outer-transaction,14305.74,Branch Counter,Medium,2023-12-15 04:16,66,Australia,UAE,"7136 View Rd, Sydney"
TXN1000431,61840367.0,Jessica Gonzalez,Carlos Brown,Y,AED,CHF,,Outer-transaction,3757.81,ATM,Medium,2020-09-15 21:38,29,Brazil,France,"4061 View Rd, New York"
TXN1000432,22890579.0,Michael Taylor,Thomas Rostova,No,ZAR,BRL,Pending,Inter-transaction,14362.8,ATM,Low,2022-08-05 09:27,78,UK,UK,"8906 Broadway, London"
TXN1000433,49371856.0,Mary Dubois,Zayn Gonzalez,No,ZAR,USD,Verified,EXTERNAL,1614.66,Agent Network,Low,2025-09-25 10:02,36,France,Canada,"6200 Broadway, London"
TXN1000434,37523284.0,Charles Jones,Karen Al-Sayed,1,GBP,INR,KYC,outer-transaction,9358.72,Web Portal,Low,2022-05-12 19:09,26,Australia,France,"6786 Maple Dr, New York"
TXN1000435,69567958.0,Joseph Johnson,Priya Brown,No,SGD,GBP,,INTERNAL,1856.72,Web Portal,Low,2021-06-08 09:13,45,South Africa,UK,"9903 Main St, Paris"
TXN1000436,48849191.0,Marta Brown,Christopher Thomas,No,AED,AUD,Verified,outer-transaction,1810.7,ATM,Low,2022-06-06 11:46,69,UK,Canada,"8569 Cedar Ln, Paris"
TXN1000437,71518719.0,  DAVID SMITH ,Linda Lopez,No,JPY,INR,Verified,EXTERNAL,10790.94,Branch Counter,Critical,2020-07-26 09:29,33,Germany,India,"2532 Main St, New York"
TXN1000438,73317523.0,Nancy Velez,Linda Jackson,Yes,JPY,ZAR,Pending,outer-transaction,1022.87,Mobile App,Medium,2020-05-28 09:31,29,USA,UAE,"6937 Oak Ave, Mumbai"
TXN1000439,41758221.0,  PATRICIA VOLKOV ,Carlos Garcia,Yes,AUD,AUD,Unverified,inter-transaction,9101.93,Mobile App,Medium,2021-03-13 18:00,42,Australia,UAE,"5554 Main St, Dubai"
TXN1000440,48398260.0,Elizabeth Miller, fatima garcia   ,No,JPY,INR,Non-KYC,Inter-transaction,5399.82,ATM,Low,2026-01-11 23:57,69,South Africa,Australia,"8969 Pine Rd, Mumbai"
TXN1000441,73583349.0,Charles Lopez,Susan Martin,Y,GBP,EUR,Pending,inter-transaction,1522.69,ATM,Medium,2024-09-17 09:01,70,India,Canada,"6945 Broadway, New York"
TXN1000442,19120472.0,Zayn Malik, linda martinez   ,No,CHF,INR,,Inter-transaction,8745.76,Branch Counter,Low,2020-12-23 16:29,40,Germany,Brazil,"4724 View Rd, London"
TXN1000443,99031467.0,Priya Volkov,Mary Davis,No,CHF,chf,Pending,EXTERNAL,9190.37,Mobile App,Critical,2023-05-25 23:38,33,India,India,"8948 View Rd, New York"
TXN1000444,40568777.0,  JOHN SOUZA ,Mary Smith,N,INR,JPY,Unverified,outer-transaction,10434.65,ATM,Critical,2025-04-14 06:51,74,UK,Germany,"4691 View Rd, Mumbai"
TXN1000445,41966664.0,Elizabeth Williams,Christopher Smith,No,BRL,jpy,KYC,Inter-transaction,1909.47,Web Portal,High,2021-03-31 08:21,56,USA,UK,"2921 Pine Rd, Dubai"
TXN1000446,98126056.0,Robert Williams,David Moore,No,BRL,BRL,Verified,INTERNAL,4397.32,Web Portal,High,2024-06-20 01:45,70,Australia,India,"7793 Broadway, Mumbai"
TXN1000447,,Priya Jones,Amir Taylor,No,BRL,JPY,,outer-transaction,9752.12,ATM,Low,2021-09-20 16:00,59,Australia,Canada,"3680 Pine Rd, Mumbai"
TXN1000448,91838954.0,Joseph Thomas,John Malik,No,SGD,USD,KYC,INTERNAL,11447.31,Mobile App,High,2021-04-30 08:19,75,France,South Africa,"2562 Cedar Ln, Toronto"
TXN1000449,,Lucas Brown,Karen Gonzalez,1,ZAR,AED,Pending,inter-transaction,2446.61,ATM,Critical,2020-07-18 20:18,56,France,UK,"9375 View Rd, Mumbai"
TXN1000450,,  CHRISTOPHER GONZALEZ ,Mary Martin,No,AED,ZAR,,inter-transaction,12541.64,Web Portal,Critical,2021-01-05 03:59,31,UK,USA,"8084 Broadway, New York"
TXN1000451,,Robert Rodriguez,Carlos Martin,No,EUR,SGD,,Outer-transaction,2212.06,Agent Network,Low,2022-10-10 07:44,22,UK,UAE,"6149 Oak Ave, Paris"
TXN1000452,18162164.0,Elena Rodriguez,,No,CAD,JPY,Pending,Inter-transaction,3562.31,Branch Counter,High,2025-06-05 03:08,52,USA,Canada,"1085 Maple Dr, Dubai"
TXN1000453,97507034.0,Susan Thomas,Barbara Martin,No,CAD,USD,Verified,INTERNAL,10739.36,Agent Network,High,2024-01-11 08:21,35,France,USA,"9001 Pine Rd, London"
TXN1000454,40142752.0,  CHRISTOPHER TAYLOR ,Christopher Nair,No,AUD,JPY,Pending,INTERNAL,6620.85,Branch Counter,Medium,2020-09-04 17:11,26,South Africa,Australia,"6389 Maple Dr, New York"
TXN1000455,42352710.0,Thomas Al-Sayed,Carlos Wilson,No,CAD,JPY,Unverified,Outer-transaction,8544.44,Web Portal,Medium,2022-02-26 09:42,75,South Africa,France,"5468 View Rd, Dubai"
TXN1000456,77783433.0,Michael Jackson,Sarah Nair,Y,INR,GBP,Unverified,EXTERNAL,1523.92,Mobile App,Critical,2026-04-30 06:08,34,USA,Germany,"7666 Pine Rd, Paris"
TXN1000457,63998141.0,  ELENA MOORE ,Elizabeth Rostova,No,CAD,CAD,Verified,outer-transaction,13661.01,ATM,Critical,2025-09-09 05:18,24,South Africa,Germany,"7758 Broadway, Sydney"
TXN1000458,11044716.0,Christopher Jackson,Susan Velez,No,AUD,CAD,Verified,outer-transaction,5123.35,Agent Network,Critical,2024-03-01 15:46,63,UAE,USA,"7604 Pine Rd, Toronto"
TXN1000459,38277083.0,Jessica Taylor,David Jackson,Y,CAD,EUR,Non-KYC,inter-transaction,14088.68,Branch Counter,Low,2023-06-26 06:15,30,Brazil,UAE,"2039 Maple Dr, Toronto"
TXN1000460,82454722.0,Karen Silva,William Smith,No,USD,CAD,Unverified,inter-transaction,13770.75,Mobile App,Critical,2021-08-27 04:15,57,USA,Australia,"8195 Oak Ave, Sydney"
TXN1000461,39855629.0,Fatima Williams,Richard Garcia,No,AED,SGD,KYC,outer-transaction,1515.58,Agent Network,High,2024-08-16 00:50,59,USA,South Africa,"1995 Cedar Ln, Mumbai"
TXN1000462,39556025.0,Marta Miller,David Thomas,No,GBP,BRL,,EXTERNAL,3220.69,ATM,Low,2023-11-18 04:38,26,Canada,UAE,"1173 Main St, Toronto"
TXN1000463,95592608.0,Susan Thomas,Charles Velez,1,AED,INR,Pending,outer-transaction,4438.3,Web Portal,Low,2024-12-25 18:53,67,Germany,India,"4995 Maple Dr, Mumbai"
TXN1000464,63430642.0,Elena Jones,Jean-Pierre Volkov,No,SGD,CHF,Unverified,Inter-transaction,8438.24,Branch Counter,High,2021-05-16 04:16,44,Germany,Germany,"9443 View Rd, Mumbai"
TXN1000465,95398202.0,Amir Johnson,Barbara Anderson,No,CHF,GBP,Non-KYC,INTERNAL,8101.11,Mobile App,Critical,2021-07-02 21:07,83,UAE,India,"7123 Broadway, Paris"
TXN1000466,36634140.0,Linda Khan,Karen Gonzalez,Y,INR,AED,KYC,Inter-transaction,12683.77,Agent Network,Low,2023-09-27 00:01,22,France,UK,"4007 Pine Rd, Sydney"
TXN1000467,46568726.0,Fatima Brown,Amir Silva,No,AUD,GBP,,EXTERNAL,6236.55,Mobile App,Medium,2022-04-18 14:19,46,UK,Brazil,"4624 Oak Ave, Sydney"
TXN1000468,13144983.0,Barbara Rodriguez,Thomas Miller,No,ZAR,CHF,Unverified,inter-transaction,13615.91,Agent Network,Medium,2023-12-01 17:42,54,UK,Canada,"2384 Oak Ave, Paris"
TXN1000469,13340930.0,Joseph Dubois,Elizabeth Anderson,No,CHF,EUR,Non-KYC,Outer-transaction,12973.77,ATM,Medium,2023-12-19 09:23,55,India,Australia,"857 Broadway, Toronto"
TXN1000470,43826068.0,Jessica Martinez,Fatima Hernandez,N,USD,CAD,Pending,outer-transaction,8188.38,Branch Counter,Medium,2022-04-27 23:03,25,UAE,UAE,"3658 Cedar Ln, London"
TXN1000471,20402470.0,  JOSEPH JONES ,Jean-Pierre Smith,No,BRL,EUR,Non-KYC,EXTERNAL,12049.27,ATM,Medium,2021-09-05 04:03,82,USA,Germany,"3947 Broadway, Sydney"
TXN1000472,92557389.0,,Christopher Nair,No,AED,JPY,Unverified,outer-transaction,3167.15,Branch Counter,Medium,2021-02-15 12:24,34,UAE,India,"2518 Broadway, London"
TXN1000473,51854524.0,  ELENA MILLER ,William Rostova,No,SGD,CAD,Non-KYC,inter-transaction,9436.04,Web Portal,High,2026-10-15 12:17,62,UAE,France,"5344 Main St, Toronto"
TXN1000474,,Robert Jackson,Michael Brown,Yes,AED,GBP,Verified,INTERNAL,11581.96,Agent Network,High,2021-11-08 23:01,21,UAE,UK,"2945 Oak Ave, Dubai"
TXN1000475,73815697.0,Zayn Smith,Richard Williams,Y,USD,GBP,KYC,Outer-transaction,8406.58,ATM,Critical,2020-06-07 15:32,53,Germany,Canada,"8949 Oak Ave, Mumbai"
TXN1000476,95063153.0,Amir Rodriguez,Elena Jones,N,JPY,SGD,Verified,Outer-transaction,389.18,Branch Counter,Critical,2025-08-23 18:08,48,UAE,Canada,"522 Maple Dr, London"
TXN1000477,11432428.0,William Anderson, susan taylor   ,No,CHF,AED,Verified,Inter-transaction,9711.8,ATM,Critical,2021-01-07 02:56,36,Brazil,UAE,"4366 View Rd, Mumbai"
TXN1000478,91543479.0,Sanjay Anderson,Sarah Garcia,No,ZAR,jpy,,Outer-transaction,13064.99,Web Portal,Low,2026-03-22 06:09,78,UK,Australia,"2810 Cedar Ln, Dubai"
TXN1000479,97926734.0,Nancy Al-Sayed, john hernandez   ,N,CAD,BRL,,outer-transaction,6251.52,Mobile App,Low,2023-01-01 00:41,71,India,South Africa,"8169 Oak Ave, Mumbai"
TXN1000480,33215400.0,Sanjay Al-Sayed,Amir Khan,1,AED,AED,Unverified,Inter-transaction,1752.76,Mobile App,Medium,2021-08-25 20:08,56,Brazil,France,"2641 Maple Dr, Sydney"
TXN1000481,20908536.0,Carlos Al-Sayed,Elizabeth Martinez,N,ZAR,INR,Verified,Outer-transaction,8479.95,ATM,Medium,2020-08-03 14:14,36,India,UAE,"3264 Broadway, Dubai"
TXN1000482,58803337.0,Susan Dubois,Sanjay Taylor,No,ZAR,ZAR,Non-KYC,EXTERNAL,6513.46,Branch Counter,Medium,2025-06-19 02:56,56,Canada,India,"8579 Oak Ave, London"
TXN1000483,45010146.0,Mary Souza,Patricia Taylor,No,GBP,SGD,KYC,inter-transaction,10522.31,Branch Counter,Low,2024-04-13 04:40,84,India,Brazil,"1547 Oak Ave, New York"
TXN1000484,34986069.0,Jean-Pierre Smith,Thomas Silva,No,CHF,CHF,Pending,inter-transaction,7243.54,ATM,High,2025-01-14 21:40,62,UK,USA,"1864 Oak Ave, Sydney"
TXN1000485,89601320.0,,Charles Garcia,0,CHF,BRL,Verified,Inter-transaction,14555.17,Branch Counter,Medium,2025-05-16 22:06,30,UK,South Africa,"9321 Pine Rd, Paris"
TXN1000486,41700023.0,Zayn Miller,Jessica Williams,Yes,GBP,zar,Pending,EXTERNAL,5916.77,Web Portal,Critical,2021-12-27 23:22,75,UAE,Australia,"3277 Pine Rd, Toronto"
TXN1000487,53904207.0,Carlos Martinez,Amir Velez,Yes,AUD,CHF,Non-KYC,INTERNAL,2680.62,Web Portal,High,2023-05-29 11:24,37,Australia,UK,"7363 Maple Dr, Paris"
TXN1000488,35228980.0,Mary Miller,Barbara Wilson,No,,ZAR,Verified,outer-transaction,2700.97,ATM,Low,2022-12-01 08:05,78,Canada,South Africa,"9767 Main St, New York"
TXN1000489,87132540.0,Charles Gonzalez,Marta Anderson,No,ZAR,,Pending,outer-transaction,7535.9,ATM,High,2021-11-06 22:33,56,USA,Germany,"9270 Cedar Ln, Dubai"
TXN1000490,89208997.0,David Miller,Charles Khan,No,sgd,AUD,Pending,EXTERNAL,5545.75,ATM,High,2020-10-09 08:59,18,South Africa,Australia,"7801 Main St, Sydney"
TXN1000491,24989876.0,Susan Al-Sayed,Mary Moore,Yes,INR,GBP,Verified,inter-transaction,14578.07,Agent Network,Medium,2022-12-17 16:32,20,India,Brazil,"2297 Broadway, Toronto"
TXN1000492,78804339.0,Fatima Williams,Richard Souza,No,AED,AUD,KYC,outer-transaction,14477.75,Web Portal,High,2025-03-23 18:59,79,Australia,Germany,"1072 Pine Rd, London"
TXN1000493,68645850.0,David Al-Sayed, elena dubois   ,No,jpy,ZAR,Non-KYC,Inter-transaction,11732.94,Web Portal,High,2023-02-26 05:36,80,UAE,South Africa,"5734 Main St, Sydney"
TXN1000494,92058877.0,Barbara Al-Sayed, elena martin   ,N,CHF,AUD,Verified,inter-transaction,5202.03,ATM,Medium,2022-08-05 01:40,42,Germany,USA,"2223 Broadway, Dubai"
TXN1000495,20550656.0,Sanjay Thomas, karen lopez   ,No,BRL,JPY,Pending,INTERNAL,2509.35,Branch Counter,Critical,2021-10-26 13:35,73,USA,USA,"324 Oak Ave, New York"
TXN1000496,91486500.0,Zayn Brown,Patricia Gonzalez,No,EUR,CHF,Pending,outer-transaction,5286.85,Web Portal,Critical,2024-09-13 03:52,50,France,Brazil,"9132 Broadway, London"
TXN1000497,81890645.0,Karen Gonzalez,Elizabeth Malik,No,SGD,AED,,inter-transaction,11446.39,Web Portal,Low,2023-02-22 14:07,55,Australia,Canada,"1206 Cedar Ln, Paris"
TXN1000498,77560003.0,Robert Martin,Christopher Al-Sayed,No,USD,CAD,KYC,EXTERNAL,9024.13,ATM,Medium,2020-03-07 03:47,23,Germany,France,"3031 Broadway, Dubai"
TXN1000499,,Carlos Smith,William Jackson,No,INR,ZAR,KYC,INTERNAL,12569.75,Web Portal,Medium,2025-08-15 20:27,75,Canada,UK,"3071 Oak Ave, Mumbai"
TXN1000500,19444312.0,  LUCAS WILSON ,David Volkov,Yes,EUR,BRL,,Inter-transaction,4401.52,ATM,Low,2021-09-28 03:15,61,UAE,Canada,"7515 Broadway, New York"
TXN1000501,87821046.0,Jean-Pierre Silva,Patricia Al-Sayed,No,AUD,ZAR,,EXTERNAL,1120.3,ATM,Medium,2020-11-09 21:11,62,USA,USA,"1709 View Rd, London"
TXN1000502,28793298.0,Michael Taylor,Barbara Smith,No,CAD,CHF,,EXTERNAL,6603.54,Branch Counter,Medium,2021-07-18 15:50,49,USA,USA,"9308 View Rd, London"
TXN1000503,88414664.0,John Rodriguez,,No,JPY,AUD,Pending,inter-transaction,7854.83,ATM,Critical,2024-05-20 07:37,62,USA,India,"6882 Main St, New York"
TXN1000504,40106377.0,Michael Rodriguez, nancy dubois   ,Yes,EUR,ZAR,,INTERNAL,13473.04,Web Portal,High,2022-04-05 09:36,78,Canada,Germany,"9649 Pine Rd, Sydney"
TXN1000505,20663234.0,Lucas Johnson,Thomas Jackson,No,INR,AED,,outer-transaction,2669.69,Agent Network,High,2026-12-28 17:09,64,India,South Africa,"8005 Oak Ave, Toronto"
TXN1000506,,Elizabeth Jackson,Jean-Pierre Jackson,No,EUR,JPY,Unverified,Inter-transaction,7145.78,Mobile App,Medium,2023-01-10 09:38,38,France,UK,"5678 Pine Rd, Mumbai"
TXN1000507,89045858.0,Lucas Nair,Nancy Dubois,No,USD,AED,Pending,inter-transaction,14272.02,Branch Counter,High,2022-10-22 17:00,53,Canada,Brazil,"6648 View Rd, Mumbai"
TXN1000508,10874735.0,Richard Volkov,Charles Thomas,No,GBP,EUR,,INTERNAL,12340.14,Web Portal,Low,2026-03-01 06:20,36,South Africa,South Africa,"3892 View Rd, London"
TXN1000509,86639453.0,Marta Jones,Richard Garcia,No,AUD,GBP,,INTERNAL,11833.34,Branch Counter,Medium,2021-10-23 00:14,37,France,India,"9269 View Rd, Toronto"
TXN1000510,70358769.0,Barbara Wilson,Christopher Gonzalez,N,usd,AUD,Verified,Inter-transaction,12279.81,Web Portal,Medium,2022-03-15 03:59,74,UK,USA,"5550 Main St, Toronto"
TXN1000511,38854107.0,Nancy Taylor,Thomas Malik,No,EUR,INR,KYC,EXTERNAL,5857.04,ATM,Medium,2026-09-17 19:09,35,UAE,Brazil,"1653 Pine Rd, Mumbai"
TXN1000512,24902300.0,Sarah Jones,Carlos Al-Sayed,No,BRL,AUD,Unverified,Outer-transaction,4924.35,Agent Network,High,2021-06-19 22:40,64,Canada,USA,"8478 Oak Ave, Dubai"
TXN1000513,58483417.0,Carlos Dubois,Thomas Al-Sayed,Y,GBP,CAD,Verified,INTERNAL,11217.28,Mobile App,Medium,2023-10-23 01:59,66,Germany,UK,"4686 Broadway, Paris"
TXN1000514,60126880.0,John Jackson,Jessica Johnson,1,CAD,JPY,Pending,Inter-transaction,7981.12,Agent Network,Low,2023-05-20 13:47,31,France,Germany,"6547 Oak Ave, Sydney"
TXN1000515,30428651.0,Sanjay Hernandez, robert garcia   ,No,CAD,SGD,Pending,inter-transaction,105.25,ATM,Low,2025-04-04 00:33,32,South Africa,South Africa,"9648 Maple Dr, Paris"
TXN1000516,99308727.0,William Dubois, amir jackson   ,0,BRL,CHF,Pending,Inter-transaction,11694.15,Agent Network,High,2025-12-04 06:09,48,UK,South Africa,"5977 Oak Ave, London"
TXN1000517,39156896.0,Jean-Pierre Lopez,John Jones,Y,SGD,EUR,Unverified,Inter-transaction,6707.72,ATM,Medium,2021-09-19 21:19,18,India,Canada,"5022 Pine Rd, Toronto"
TXN1000518,38137132.0,Patricia Thomas,Fatima Martin,No,CAD,AUD,KYC,outer-transaction,252.02,ATM,Critical,2022-01-18 00:12,71,Germany,Brazil,"4786 Broadway, Paris"
TXN1000519,21334884.0,Sanjay Nair,Lucas Gonzalez,Y,USD,aed,KYC,Outer-transaction,7784.14,Web Portal,Critical,2020-04-14 00:04,20,France,France,"2002 Broadway, Dubai"
TXN1000520,,  LINDA SOUZA ,Charles Jones,Yes,ZAR,GBP,Unverified,EXTERNAL,5604.03,Branch Counter,High,2026-12-17 15:14,33,UAE,India,"4770 Maple Dr, Sydney"
TXN1000521,90330313.0,Fatima Taylor,Linda Garcia,No,CAD,INR,Pending,outer-transaction,2024.74,Agent Network,Low,2020-02-15 16:27,74,Germany,France,"240 View Rd, Toronto"
TXN1000522,22938359.0,Sarah Thomas,Fatima Khan,Y,INR,GBP,KYC,EXTERNAL,6063.54,Agent Network,Low,2023-09-16 22:47,29,UK,Canada,"116 Broadway, Mumbai"
TXN1000523,,  CARLOS RODRIGUEZ ,Jean-Pierre Volkov,No,AUD,CAD,Unverified,EXTERNAL,729.8,Web Portal,Medium,2023-05-24 12:42,33,Germany,UK,"564 Maple Dr, Mumbai"
TXN1000524,56157714.0,William Nair,Zayn Khan,TRUE,AUD,SGD,,INTERNAL,13859.05,Branch Counter,Medium,2022-09-08 16:48,41,Brazil,India,"8811 Cedar Ln, London"
TXN1000525,45280921.0,Robert Silva,Susan Wilson,No,JPY,GBP,Non-KYC,inter-transaction,4612.39,ATM,Low,2022-08-17 01:12,45,Australia,Germany,"4915 Maple Dr, Sydney"
TXN1000526,36665991.0,Fatima Al-Sayed,Susan Taylor,No,GBP,CHF,Pending,Outer-transaction,5623.34,Mobile App,Medium,2024-02-24 13:10,25,India,France,"9217 Broadway, Dubai"
TXN1000527,63804242.0,Barbara Gonzalez,Carlos Taylor,TRUE,SGD,SGD,,inter-transaction,3139.23,Agent Network,Low,2025-01-10 09:31,53,UK,Germany,"1069 Broadway, Mumbai"
TXN1000528,31400078.0,Sanjay Wilson,Joseph Jackson,No,CAD,EUR,Pending,EXTERNAL,2286.17,ATM,Medium,2026-11-01 02:58,25,Germany,France,"7447 Maple Dr, Mumbai"
TXN1000529,68823870.0,Barbara Khan,Patricia Moore,Yes,sgd,GBP,KYC,outer-transaction,12571.28,Branch Counter,Low,2024-01-21 16:46,75,Australia,Germany,"7040 Pine Rd, Paris"
TXN1000530,21888060.0,Fatima Martin,,No,ZAR,SGD,Verified,EXTERNAL,10989.32,Branch Counter,High,2024-04-08 08:09,77,Australia,France,"5655 Pine Rd, Mumbai"
TXN1000531,39714212.0,Christopher Wilson,Marta Rodriguez,No,BRL,SGD,Unverified,Inter-transaction,9028.92,Agent Network,Low,2024-02-16 07:20,67,Germany,Germany,"4813 Cedar Ln, Mumbai"
TXN1000532,15350579.0,,Lucas Anderson,Y,chf,JPY,KYC,Outer-transaction,8508.28,Mobile App,High,2025-08-25 12:58,45,UAE,Canada,"7578 Maple Dr, Mumbai"
TXN1000533,57295434.0,Elizabeth Rodriguez,Thomas Silva,No,SGD,BRL,Pending,EXTERNAL,4835.0,ATM,High,2025-06-23 17:04,58,Brazil,Australia,"5033 Broadway, Sydney"
TXN1000534,51048501.0,Patricia Souza,Fatima Williams,No,CAD,CHF,Verified,inter-transaction,12090.4,Branch Counter,Medium,2026-04-09 05:29,81,Canada,India,"4069 View Rd, London"
TXN1000535,82243277.0,Linda Gonzalez,Nancy Rostova,No,EUR,EUR,Verified,INTERNAL,5313.46,Web Portal,Critical,2025-05-27 16:10,44,Brazil,Brazil,"7208 View Rd, Sydney"
TXN1000536,15472438.0,Elizabeth Moore,Michael Velez,FALSE,USD,SGD,Non-KYC,Outer-transaction,196.15,Web Portal,Low,2022-06-30 19:47,80,Germany,UK,"144 Pine Rd, Paris"
TXN1000537,87236512.0,Carlos Volkov,Joseph Al-Sayed,No,CAD,AED,KYC,EXTERNAL,2026.05,Web Portal,Medium,2023-07-18 08:01,34,India,UAE,"9121 View Rd, Mumbai"
TXN1000538,96565865.0,Karen Khan,Elizabeth Anderson,No,USD,SGD,Pending,outer-transaction,8389.35,Mobile App,High,2024-12-07 04:00,50,Canada,USA,"2681 Maple Dr, Sydney"
TXN1000539,13701318.0,Elena Martin,Sarah Wilson,Yes,GBP,AUD,Pending,INTERNAL,14194.55,Web Portal,High,2024-10-19 03:35,46,UK,Brazil,"1031 Main St, Paris"
TXN1000540,31636866.0,Fatima Miller,Elizabeth Martin,N,gbp,GBP,Unverified,INTERNAL,10516.92,ATM,Critical,2020-04-24 21:57,30,Brazil,USA,"6482 Broadway, New York"
TXN1000541,77066159.0,Robert Garcia,,No,CAD,ZAR,Pending,Inter-transaction,14730.33,Mobile App,High,2024-05-22 02:08,63,Germany,India,"8439 Main St, Sydney"
TXN1000542,85613530.0,Susan Malik,Robert Garcia,No,CHF,SGD,Pending,inter-transaction,8614.04,ATM,Medium,2023-08-15 21:22,52,Brazil,Brazil,"3221 Oak Ave, Mumbai"
TXN1000543,51831014.0,Priya Martinez,Patricia Lopez,No,CHF,JPY,Verified,outer-transaction,13929.81,Agent Network,Critical,2025-02-03 11:09,23,Canada,Germany,"9207 Broadway, Dubai"
TXN1000544,64262173.0,Mary Lopez,Mary Souza,TRUE,SGD,ZAR,Verified,INTERNAL,8449.32,Agent Network,Critical,2026-09-10 01:42,64,South Africa,Germany,"3848 View Rd, London"
TXN1000545,75829144.0,John Thomas,Patricia Hernandez,No,CHF,AUD,Pending,Inter-transaction,2829.3,Mobile App,High,2026-09-07 09:29,42,France,UAE,"1959 Cedar Ln, Sydney"
TXN1000546,17037740.0,  AMIR KHAN ,Marta Malik,No,JPY,JPY,Unverified,Outer-transaction,13386.42,Branch Counter,Low,2023-01-03 21:05,83,Brazil,USA,"6029 Main St, London"
TXN1000547,48982422.0,John Volkov, elizabeth velez   ,N,CAD,GBP,,INTERNAL,3700.14,Branch Counter,Critical,2022-09-04 17:01,27,UK,UK,"4775 Pine Rd, London"
TXN1000548,35433791.0,Amir Dubois,Sarah Rodriguez,No,ZAR,BRL,,Inter-transaction,1738.02,ATM,Low,2024-02-14 01:31,73,UK,India,"9474 Pine Rd, New York"
TXN1000549,,Barbara Malik,Christopher Rodriguez,No,EUR,AUD,Non-KYC,INTERNAL,14933.42,ATM,Critical,2023-01-31 09:15,47,USA,Germany,"5408 Broadway, Toronto"
TXN1000550,59781610.0,Thomas Al-Sayed,Michael Anderson,No,USD,ZAR,Pending,Inter-transaction,14229.36,Branch Counter,High,2020-10-23 11:00,22,Brazil,Australia,"9922 Cedar Ln, London"
TXN1000551,34691117.0,Sanjay Miller,Richard Velez,Yes,usd,SGD,Verified,Inter-transaction,1679.37,Mobile App,Critical,2026-02-03 20:07,50,France,Canada,"4382 Maple Dr, London"
TXN1000552,61165595.0,John Jackson, mary khan   ,No,CHF,eur,Unverified,INTERNAL,9675.4,Branch Counter,Critical,2026-06-20 15:49,82,UAE,Canada,"229 Oak Ave, Sydney"
TXN1000553,30553823.0,Thomas Moore,Carlos Lopez,No,AED,ZAR,,Inter-transaction,6481.73,Branch Counter,Medium,2022-11-28 12:14,35,Australia,France,"8251 Main St, Dubai"
TXN1000554,64464528.0,Jessica Volkov,Jessica Anderson,Yes,SGD,AUD,Non-KYC,Outer-transaction,10691.72,Agent Network,Medium,2020-09-15 20:43,66,France,UK,"344 Broadway, Toronto"
TXN1000555,82857235.0,Sanjay Anderson,Barbara Volkov,N,chf,AUD,Pending,outer-transaction,2712.93,ATM,Low,2025-08-16 07:09,28,Australia,Canada,"2276 Pine Rd, Paris"
TXN1000556,36549575.0,Michael Wilson,Richard Anderson,No,BRL,GBP,,Inter-transaction,10146.08,Mobile App,Low,2025-09-27 13:04,43,Australia,France,"8632 Maple Dr, Paris"
